Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9
96.0136104020527	129.330396029357	74.5023977450748	95.5491530674387	130.04077140789	74.6406234980973	296.610135053339	0	0
95.5002302181744	130.440897231891	74.3073796801755	95.2861230885838	129.786607744904	74.4309113187279	300.154197976984	0	0
95.5689857697775	129.410619120338	74.696933113067	95.0182636744088	129.521529130956	74.1961846579096	306.115640760181	0	0
94.7603596326467	130.495893530586	74.2252868367076	95.1359820799919	129.720138289925	74.2622008044978	300.345879471449	0	0
94.8403283786416	130.24299031015	74.4781079398522	95.5098153830323	130.135478763404	74.5917541298223	297.875700834667	0	0
95.3933492820121	131.103211126151	74.7857768318924	95.6416796023539	130.280360196517	74.7331165038437	279.960767021155	0	0
95.8524752639454	130.613338056899	75.1149327366285	95.9316262145126	130.687462137076	74.9625410759237	274.099869733892	0	0
95.2243096984299	130.229326595763	75.0396219321332	95.9382793796178	130.58060069588	75.0949535075691	279.532521397945	0	0
95.5300805097141	129.391297434866	75.0162726640513	95.872097229858	130.362607018296	75.1319261105451	271.966247589077	0	0
96.1050064193586	131.929024326835	75.2545006846834	95.7965454919679	130.134127188859	74.9654295106039	267.618097926557	0	0
96.2833192525435	130.082310362184	75.0319604464537	96.1449886190982	130.430573045527	75.3244333097513	266.886204635432	0	0
95.2031441497656	130.81690940853	76.399980089725	96.9010407689027	130.907724042842	76.2771339554437	265.447031638863	0	0
95.8653802763457	131.821803564276	76.562354010224	97.0647998807035	130.976802402027	76.5513066165857	258.570298962862	0	0
96.8135122381027	131.745246496834	76.5428766303435	97.153643093767	130.956497906279	76.6065188121519	252.611956600012	0	0
96.6104436072981	131.292484705106	76.7065768814001	97.1294083870269	131.097506724447	76.508705290008	245.358543242721	0	0
98.7849945138724	132.631358967079	76.8615368611258	97.8481758111802	132.012453281585	77.2295806565092	242.849135416547	0	0
97.6117027490746	132.624616060706	77.5653763746636	98.3092993606184	132.588123255748	77.6752185321157	243.53136473606	0	0
99.9842164352604	131.910236144032	77.6795607646024	98.3884346464468	132.538170841386	77.7812352815622	243.670709703713	0	0
98.9679024885207	133.627585910628	78.3909082552301	98.940285093776	133.090343426913	78.4056925178557	244.232131036189	0	0
98.7054626147491	133.753262170708	78.5844961632023	99.2347510230967	133.230332467062	78.641178485578	251.724957792384	0	0
100.031043854808	133.101471226635	78.7404007508004	99.3503934641279	133.340089068502	78.7008512681549	268.225516165955	0	0
98.0320624063318	131.982697193506	78.7386666246739	99.1856929376984	133.070882345438	78.5926044098333	275.631347610902	0	0
99.1548542223109	132.568631934565	78.5073883490765	99.1549403000988	132.991620703586	78.5801387658412	286.851693684002	0	0
100.072930425647	132.1290038536	78.6667746835729	98.8897428660016	132.660694228998	78.4421074992841	295.380521755843	0	0
98.0927626927256	133.401254357299	78.482762810964	98.7408834315186	132.542727929039	78.3330945682783	289.246030659887	0	0
98.1071210517851	133.181624521464	78.2559327226945	98.6125642585951	132.309775991062	78.2183621372446	279.497536033413	0	0
96.8092492107302	132.272479331097	77.5988633621835	98.109279680183	131.68940176749	77.6258951714388	276.23626599047	0	0
97.1405672258385	132.067900888287	77.6730538574907	98.5153897614928	132.190140155146	77.9076081246835	275.258637461133	0	0
98.3774708415911	132.593677825895	78.4199850285002	98.7660189059321	132.385137627178	78.2922645607296	270.486725965869	0	0
99.092148618874	130.741903843758	78.2750890368385	98.6113318423877	132.182735906604	78.1557675085635	270.91468162911	0	0
98.0634695160398	132.216753960164	77.748360509804	98.1731734779049	131.826496639692	77.5951908454806	265.14103149418	0	0
96.8965184294842	132.276939958433	77.2531931414437	97.7809496346263	131.520908008391	77.1026910568589	271.644023896018	0	0
97.7552311878425	130.893601541327	77.1390108216554	97.6669555221471	131.597275517064	76.9591275755934	282.045620779354	0	0
98.5863035944976	132.232755461391	77.3721588011799	97.8944552416422	131.933415707876	77.1288530876352	278.467584188247	0	0
97.1997561394446	132.022974983102	77.3509236542139	97.8736908436218	131.877430293435	77.050879726907	275.115243180089	0	0
97.5033469618429	131.817999133105	77.1108729904105	97.9459180528573	132.120559724261	77.0180076340977	278.840803538633	0	0
98.490199534671	130.896170169393	77.0566598369099	98.0065815037262	131.992867812555	77.1341522024692	271.752027775167	0	0
97.4897752098948	131.223420001583	77.3681729376963	98.0070809080064	132.012923451982	77.1473303810137	253.766523505261	0	0
97.515788048849	130.801214761351	76.6940307347407	97.5175861777661	131.455008875634	76.6277388590723	239.708209617718	0	0
96.0621187217783	131.350715804167	76.2562532635228	97.1808136820957	131.176681404352	76.1749092225584	242.264761373261	0	0
97.966199385592	129.757169579876	76.1651195133952	96.9874110845752	130.688998450201	76.0629762862221	252.040673891475	0	0
97.4847406458892	129.765593608085	76.3315011831051	97.152105703364	130.752851581964	76.294693190798	262.427542085124	0	0
97.0499120249193	130.804498299521	76.6225635907702	97.2722427820051	130.892737022782	76.5441859330026	255.02886045138	0	0
97.8476022726237	131.716437043272	76.439936823221	97.0796576024033	130.681518309499	76.4179177557198	265.13145404363	0	0
98.0572137823318	129.776796102652	76.2944289113654	97.1116773089638	130.963878017951	76.3059447321137	267.604178624287	0	0
96.2072211119256	131.265133348867	76.5820420797135	97.3582793219069	131.256997602744	76.5498301587704	280.887239392701	0	0
98.4304760852594	132.636913586342	76.6879927540308	97.3540093404915	131.315160854242	76.5826333378174	284.358146946484	0	0
96.982568419495	131.163831947247	76.2147625015407	96.9858880269183	131.080773626927	76.1583783287401	285.426993300283	0	0
97.0395875811457	130.948953395749	76.0506098994856	96.9784032135168	130.89188149974	76.209126231769	283.035942493547	0	0
96.4539964392721	131.151752640226	76.2628303450032	97.0458518496439	130.912759141803	76.2579100586267	283.665447840582	0	0
96.9909770293569	130.939294535557	76.2586575879002	97.1176932814407	131.046817799543	76.2670601268932	277.409604243786	0	0
97.9744319389453	131.667979822215	76.0653598476816	97.0398987965875	131.070529844109	76.0413705425771	283.753135947934	0	0
96.1262988457863	130.457920532125	75.7580132164489	96.9000632625093	130.982429960126	75.8030443256254	281.271424447432	0	0
97.162811629116	132.462708621371	75.9181045900384	96.9950100800937	131.2153845456	75.8694930291815	293.566069553495	0	0
96.104494068837	130.64755616613	75.8121231456223	96.8348450892981	131.155921121509	75.7048069691755	292.021592972304	0	0
98.5623883502108	131.694673853035	75.4447291586297	96.6514506393844	130.915837579268	75.5362649106692	290.493381864696	0	0
96.7688298942296	130.310317191955	75.3086738394956	96.3450847507041	130.728361741854	75.2425520097596	282.625580501908	0	0
97.6221787861189	130.705786673919	74.6012713258571	95.5711854971597	129.859249484542	74.4905071448794	288.557723745509	0	0
95.6711254951738	128.647755572809	74.0826741200683	95.1898146450181	129.328083022125	74.229432729445	304.457035430084	0	0
94.5428894904161	129.819229593282	74.473099033121	95.3888489407693	129.487570790046	74.5123359749045	297.355178337833	0	0
